clean_text,class
시럽페이 지문등록 안됨,DIGITAL_P기타faq문의
폰 킬때마다 계속 뜨는데,DIGITAL_P기타faq문의
칼 맞아 봤어,DIGITAL_P채팅
또 문의할게,DIGITAL_P대화종료
확인되는 건가요,DIGITAL_P확인
제품 찾는거 아니야,DIGITAL_P상담품목
통화상담은,DIGITAL_P전화요청
떨이 상품,MART_P할인행사
가장 싼 걸로,MART_P행사상품
제일 좋은게 뭐에요,DIGITAL_P상품문의
가격대 어떻게,DIGITAL_P가격문의
설치 무료인가요,DIGITAL_P배송문의
국산인가요,MART_P원산지문의
쿠폰은 사용 불가,DIGITAL_P쿠폰적용문의
모바일 로그아웃,DIGITAL_P기타faq문의
고객센터 일대일 상담,DIGITAL_P상담원연결
최저가격보장에 대해,FAQ_P도움말요청
제품이없네요,DIGITAL_P추가추천
배송지 주소 변경,DIGITAL_P배송지변경문의
저렴히행사하는상품,DIGITAL_P행사문의
로봇말고 사람이요,DIGITAL_P상담원연결
몬데 말해봐,DIGITAL_P채팅
답변 부탁,DIGITAL_P추천
뭘먹으면 좋을까,MART_P추천
무이자 기간,DIGITAL_P결제문의
판매하는것,DIGITAL_P상담품목
구매 확인이 안된다고,DIGITAL_P상담원연결
다른것도 보여주삼,DIGITAL_P추가추천
사은품도 함께 주세요,MART_P사은품문의
연락 바랍니다,DIGITAL_P전화요청
똑메니져님,DIGITAL_P상담원연결
큐알코드인식,DIGITAL_P기타faq문의
다른 물건 보러 갈게요,DIGITAL_P대화종료
신한카드 무이자,DIGITAL_P결제문의
주문자랑 입금하는사람이랑,DIGITAL_P결제문의
포인드 전환,DIGITAL_P기타faq문의
안왔단말이에요,DIGITAL_P배송문의
ai프로그램,DIGITAL_P챗봇여부문의
찾아주세요,DIGITAL_P추천
개봉 후 교환가능한가요,DIGITAL_P교환문의
가전만 팔아,DIGITAL_P상담품목
비밀 번호 변경 어떻게,DIGITAL_P회원정보문의
사이즈 교환,DIGITAL_P교환문의
문의드리러 왔는데,DIGITAL_P상담요청
마일리지 안주나요,DIGITAL_P적립문의
ok캐시백카드 번호,DIGITAL_P회원정보문의
환불 안됏어요,DIGITAL_P환불문의
al로 하는 거에요,DIGITAL_P챗봇여부문의
얼마에 구입 가능,DIGITAL_P가격문의
vip라고 표기된 상품,DIGITAL_P기타faq문의
주문이 안되네요,DIGITAL_P기타faq문의
재창업 상담,DIGITAL_P기타faq문의
다시 연락드,DIGITAL_P대화종료
되는게 뭐고,DIGITAL_P상담품목
취소된거 다시복구할,DIGITAL_P주문취소
찜 어떡해,DIGITAL_P찜기능안내
구매 후기 작성,DIGITAL_P기타faq문의
증정품 함께 부탁 드립니다,MART_P사은품문의
사람이에용,DIGITAL_P챗봇여부문의
쿠폰 종류 알려줘,DIGITAL_P쿠폰종류문의_P기타faq문의
기 비와요,DIGITAL_P채팅
그럼 잘가,DIGITAL_P대화종료
배송중인 상품 취소,DIGITAL_P주문취소
부분 반송 어떻게,DIGITAL_P반품문의
배송 빨리좀 부탁합니다,DIGITAL_P배송문의
핸드폰 인증이 안되는 이유,DIGITAL_P본인인증문의
뭐가 더 좋은건가요,DIGITAL_P상품비교
최저가 격,MART_P행사상품
색상변경도 여기서 가능,DIGITAL_P기타faq문의
아니 잘 있엉,DIGITAL_P대화종료
쿠폰 받으려니,DIGITAL_P쿠폰요청
구매한걸 취소하면 쿠폰,DIGITAL_P쿠폰적용문의
배송시간확인,DIGITAL_P배송일문의
미도착상품,DIGITAL_P배송문의
제품 안내 좀,DIGITAL_P추천
한번 구매해 볼께,DIGITAL_P구매예정
알려주신거 참고할게요,DIGITAL_P대화종료
쿠폰을 구입했는데 기간만료,DIGITAL_P기타faq문의
교환관련 문의,DIGITAL_P교환문의
최근 생산된 상품으로 챙겨,MART_P새제품요청
키스하고 싶어요,DIGITAL_P19금
상품이 공짜에요,DIGITAL_P채팅
생산일자 확인,MART_P제조일자문의
취소한 돈,DIGITAL_P환불문의
점심 먹었니,DIGITAL_P채팅
그럼 내일보자,DIGITAL_P대화종료
vip특가,DIGITAL_P기타faq문의
11번가 페이등록,DIGITAL_P결제문의
할인가 높은 상품,MART_P행사상품
저렴할수록,MART_P행사상품
동일 생산일자예요,MART_P제조일자문의
다른 가격으로 파는거죠,DIGITAL_P가격차이
물건이 도착안했어요,DIGITAL_P배송문의
월욜까지 올까요,DIGITAL_P배송문의
가격은 어떤가요,DIGITAL_P가격문의
신선식품 믿을만 해요,MART_P신선식품문의
쿠폰 주시면,DIGITAL_P쿠폰요청
고객인증 어떻게,DIGITAL_P본인인증문의
대화 처음으로,DIGITAL_P처음으로
톡매니저는 어떻게,DIGITAL_P상담원연결
배송 언제되나요,MART_P배송일문의
지난구입상품,DIGITAL_P주문이력확인
통화두 계속 안되고,DIGITAL_P전화요청_GREETINGclaim
양해 부탁,DIGITAL_P양해
a s 문의,DIGITAL_Pa/s문의
제조일자 날짜 확인,MART_P제조일자문의
톡매니저가 뭐예요,DIGITAL_P톡매니저
재배송문의,DIGITAL_P배송문의
주문 번호,DIGITAL_P주문확인_P기타faq문의
달른것은 있나요,DIGITAL_P추가추천
배송료가 얼만가요,DIGITAL_P배송비문의
디지털 쿠폰을 쓸수가없네요,DIGITAL_P쿠폰적용문의
사이즈 교환 원해요,DIGITAL_P교환문의
상품 안내가능한지요,DIGITAL_P추천
근데 쿠폰 어디서 봐,DIGITAL_P쿠폰적용문의
딴거 없어,DIGITAL_P추가추천
현금영수증 발행,DIGITAL_P현금영수증문의
내위치정보 끄기,DIGITAL_P기타faq문의
환불내역 부탁,DIGITAL_P환불문의
뭐가 비싸냐구요,DIGITAL_P가격문의
11번가 데이는 언제,DIGITAL_P행사문의
딴 상담하기,DIGITAL_P새상담
배달이 안와요,DIGITAL_P배송문의
넌 ai 방식이니,DIGITAL_P챗봇여부문의
무얼 먹지,MART_P추천
주문하고싶어,MART_P주문
나우배송은 뭐가 다른,DIGITAL_P기타faq문의
대표전화는 24시냐,DIGITAL_P고객센터문의
몇인치인가요,DIGITAL_P사이즈문의
자동응답인지,DIGITAL_P챗봇여부문의
어느 정도까지 인가요,DIGITAL_P상품문의_P상담원연결
용량 얼마,DIGITAL_P용량문의
핸드폰 번호를 바꾸고싶은데,DIGITAL_P기타faq문의
입금할금액,DIGITAL_P결제문의
가격 알려줘,DIGITAL_P가격문의
11페이가입,DIGITAL_P결제문의
성인인증방법 알려줘,DIGITAL_P본인인증문의
톡메니저 어떻게 연락,DIGITAL_P상담원연결
상담 시작,DIGITAL_P새상담
위조품 보상제,DIGITAL_P기타faq문의
말로 하자,DIGITAL_P채팅
다시 보여줘,MART_P지난구매상품보기
쿠폰이 안써져요,DIGITAL_P쿠폰적용문의
안녕 잘 있어,DIGITAL_P대화종료
차이기 뭐예요,DIGITAL_P차이점
너 알바야,DIGITAL_P챗봇여부문의
할인 쿠폰 등록,DIGITAL_P쿠폰적용문의
할인행사 언제 시작,MART_P행사상품문의
제품 비교 부탁드려요,DIGITAL_P상품비교
배송 무료로 해주나요,DIGITAL_P배송문의
데이터가없어,DIGITAL_P기타faq문의
디자인이 예쁜,DIGITAL_P디자인문의
카드사승인취소가아직안됐어요,DIGITAL_P결제문의
E쿠폰도 재발송,DIGITAL_P기타faq문의
운송장 오류,DIGITAL_P배송문의
환급대상모델,DIGITAL_P환급대상모델추천
한번 살펴보겠습,DIGITAL_P대화종료
포장 잘해서 보내주세요,MART_P포장문의
쿠폰도 같이,DIGITAL_P기타faq문의
추천제품 중 구입예정,DIGITAL_P구입예정
통화가 불가능하죠,DIGITAL_P전화요청
유통기한 확인하고 배송,MART_P새제품요청
누구랑 상담해야 하나요,DIGITAL_P상담원연결
주문내역 취소,DIGITAL_P주문취소
맨 처음으로 못 돌아가나요,DIGITAL_P처음으로
사람 추천해 주시는 건가,DIGITAL_P챗봇여부문의
딩일 출고 언제오냐,DIGITAL_P배송문의
오늘출고되나요,DIGITAL_P배송문의
제조일 알수 있나요,MART_P제조일자문의
화장실이 어디야,DIGITAL_P채팅
현금영수증 발행 문의,DIGITAL_P현금영수증문의
다른 품목군은 안되,DIGITAL_P상담품목
검색 시스템 정상,DIGITAL_P기타faq문의
기억해 놓겠습니다,DIGITAL_P구매예정
번호인증 어디서 해,DIGITAL_P본인인증문의
괜찮을런지요,DIGITAL_P상품문의_P상담원연결
내가 누군지 아시나요,DIGITAL_P채팅
연락 달라는거 아네요,DIGITAL_P전화요청
11번가패이 변경,DIGITAL_P결제문의
프로모션 당첨,MART_P이벤트 
사은품 챙겨주세요,MART_P사은품문의
문화상품권 이용,DIGITAL_P기타faq문의
11번가 고객센타요,DIGITAL_P고객센터문의
카드할인이돼서,DIGITAL_P결제문의
망설이다가 놓쳤네요,DIGITAL_P할인행사
이모델 혹시 잇으세요,DIGITAL_P상품문의_P상담원연결
관심있어요,DIGITAL_P추천
차이점 몬지,DIGITAL_P차이점
뭘 찾아줄래,DIGITAL_P상담품목
저번에 샀던,DIGITAL_P구매완료
고민해볼게요,DIGITAL_P대화종료
기능 상세 설명좀,"FAQ_P도움말요청,DIGITAL_P설명요청"
결제 취소 확인 부탁,DIGITAL_P결제문의
구매한 제품의 기록,DIGITAL_P주문이력확인
캐시로 환불되는거,DIGITAL_P환불문의
상품을 받지못했는데,DIGITAL_P배송문의
광고 차단,DIGITAL_P기타faq문의
폐가전은 가져가나요,DIGITAL_P폐가전수거 
마트챗봇 궁금,MART_P마트챗봇문의
배송건에 대해 문의,DIGITAL_P배송문의
배송 문의하고싶은데,DIGITAL_P배송문의
마일리지 사용 적립이 가능,DIGITAL_P기타faq문의
쿠폰인증번호가뭔가요,DIGITAL_P쿠폰인증번호문의
챗봇님은 모르나요,DIGITAL_P상담품목_GREETINGclaim
아이디 알려주세요,DIGITAL_P회원정보문의
퇴근하고싶다,DIGITAL_P채팅
연말 특가 제품 추천,DIGITAL_P할인행사
푸시 목록 줘,DIGITAL_P기타faq문의
주소 뭘로 설정,DIGITAL_P회원정보문의
구매등급쿠폰,DIGITAL_P쿠폰요청
할인 쿠폰 적용해서,DIGITAL_P쿠폰적용문의
오늘 추워요,DIGITAL_P채팅
입금내역문자가안와요,DIGITAL_P결제문의
왜 아무것도 안뜨나,DIGITAL_P기타faq문의
엄청 저렴한,MART_P행사상품
취소 관련 문의,DIGITAL_P주문취소
상품 상세 링크,DIGITAL_P링크요청
유효기간 날짜 확인,MART_P유통기한문의
데이터 비용,DIGITAL_P기타faq문의
간편등록하는 방법,DIGITAL_P기타faq문의
봇인줄알았,DIGITAL_P챗봇여부문의
마트이용법,MART_P도움말보기
사진 보내기 가능한가요,DIGITAL_P사진올리기기능안내
제휴사카드,DIGITAL_P결제문의
본인인증이 안되요,DIGITAL_P본인인증문의
다른 사이트가 더 싸요,DIGITAL_P가격차이
집에 있는 제품은 가져가,DIGITAL_P폐가전수거
마트챗봇 소개좀,MART_P마트챗봇문의
메일 안받으려면,DIGITAL_P기타faq문의
무료상품 줘,DIGITAL_P채팅
입금해도 되는 것인지,DIGITAL_P결제문의
상담사와 대화,DIGITAL_P상담원연결
주문했는데 취소하려고요,DIGITAL_P주문취소
최근에 구매한내용,DIGITAL_P주문이력확인
지금저렴히행사하는상품,DIGITAL_P행사문의
쿠폰발급마감된건가요,DIGITAL_P쿠폰요청
담에 또 쳇 해요,DIGITAL_P대화종료
상품 구매하려는데요,DIGITAL_P추천
로그아웃 하는법,DIGITAL_P대화종료
오늘 뭐 먹을까,DIGITAL_P채팅
다른 종류 더 보여줘,DIGITAL_P추가추천
할인 쿠폰 적용 안 돼서,DIGITAL_P쿠폰적용문의
어디서 살 수 있어,DIGITAL_P기타faq문의
시럽페이 적용하는 방법,DIGITAL_P결제문의
샀는데 또 주문,MART_P지난구매상품보기
최근 구매한 것,MART_P지난구매상품보기
이란 뜻이지요,DIGITAL_P확인
반품 회수 문의,DIGITAL_P반품문의
캐시로 주문하고싶은데,DIGITAL_P결제문의
환급 원금으로 받고 싶어요,DIGITAL_P환불문의
넌 기계일뿐이야,DIGITAL_P채팅
텔레콤 사용자 혜택,DIGITAL_P기타faq문의
저렴한 라인,MART_P행사상품
또 이용할께요,DIGITAL_P대화종료
여러 개 입력하,MART_P다중검색실행
아이디명이랑,DIGITAL_P기타faq문의
환불관련해서도 상담,DIGITAL_P환불문의
쿠폰사용이안되요,DIGITAL_P쿠폰적용문의
vip라운지,DIGITAL_P기타faq문의
다시 물어볼께요,DIGITAL_P대화종료
Day쿠폰,DIGITAL_P쿠폰요청
교환받아준다고하는데,DIGITAL_P교환문의
주소지 설정,DIGITAL_P회원정보문의
가품 보상,DIGITAL_P기타faq문의
몇 인용이 좋을까,DIGITAL_P용량문의
도움말 보기,DIGITAL_P도움말보기
찾는상품이 없어 나갑니다,DIGITAL_P대화종료
디지털상품,MART_P디지털챗봇호출
설정 알람,DIGITAL_P알림설정문의
정지고객이라고 나오는데,DIGITAL_P회원정보문의
그외에 상품은여,DIGITAL_P상담품목
교환해 준다고,DIGITAL_P교환문의
정가보다 비싸요,DIGITAL_P가격차이
상품 출고안됐네요,DIGITAL_P교환문의
크리스마스때 뭐하지,DIGITAL_P채팅
추전 좀 부탁,DIGITAL_P추천
내맘대로 할인패키지팩,DIGITAL_P쿠폰요청
배송지정보변경,MART_P배송지변경문의
찜해둔 상품은 어디서,DIGITAL_P찜한상품
맞는 싸이즈 없네요,DIGITAL_P사이즈문의
데이터 문의,DIGITAL_P기타faq문의
구입해야겠,MART_P주문
고객센터는 아닌가요,DIGITAL_P고객센터문의
email변경,DIGITAL_P회원정보문의
여자친구없니,DIGITAL_P채팅
고장이 났어요,DIGITAL_Pa/s문의
어제 주문한 것 주문,MART_P지난구매상품보기
쿠폰은 한번만적용,DIGITAL_P쿠폰적용문의
전화가되면 여기서,DIGITAL_P전화요청
추가이용료요,DIGITAL_P기타faq문의_CATEN프로젝트앤
용량 큰가,DIGITAL_P용량문의
상품받지도 않았는데,DIGITAL_P배송문의
셀러등록방법,DIGITAL_P기타faq문의
픽업 서비스 한다고 하는데,DIGITAL_P기타faq문의
생체 인증,DIGITAL_P기타faq문의
딴 상품 카테고리,DIGITAL_P새상담
OK캐쉬백 락 설치,DIGITAL_P기타faq문의
취소 조회,DIGITAL_P주문이력확인
직접 수거하러오나요,DIGITAL_P폐가전수거
이거 봇 아닌가요,DIGITAL_P챗봇여부문의
머가좋을까요,DIGITAL_P상품문의_P상담원연결
옵션변경문의,DIGITAL_P옵션변경문의
쿠폰 보는법,DIGITAL_P기타faq문의
쿠폰이나 카드 할인도,DIGITAL_P쿠폰요청
빨리 보여주세요,DIGITAL_P추천
11패이는 어떻거해,DIGITAL_P결제문의
재입고 날짜가 언제인가요,MART_P재입고문의
전화 통화하고 싶,DIGITAL_P전화요청
넘 비싸네,MART_P행사상품
가격차이는 어찌되나요,DIGITAL_P가격문의
행사 상품,MART_P할인행사
가격차이 왜 나는지,DIGITAL_P가격차이
본인인능전환 어케해,DIGITAL_P본인인증문의
다른 옵션으로,DIGITAL_P추가추천
실례했습니다,DIGITAL_Papologize
쿠폰 이벤트 오늘 종료,DIGITAL_P쿠폰적용문의
선물 주세요,DIGITAL_P채팅
얼마정도에 구입가능한가요,DIGITAL_P가격문의
배송지 어떻게 바꿔,DIGITAL_P배송지변경문의
추천 진행,DIGITAL_P추천
반품했는데,DIGITAL_P반품문의
말이 많구나,DIGITAL_P채팅
지금 얼마야,DIGITAL_P가격문의
자주사용하는 상품,MART_P자주구매상품
상담 한거 계속할게요,DIGITAL_P대화계속
찾는 제품이 없는디,DIGITAL_P대화종료
차이점 뭔지,DIGITAL_P차이점
이거밖에 없어요,DIGITAL_P추가추천
회수되는거죠,DIGITAL_P폐가전수거
반품 언제까지,MART_P반품문의
시리즈 어떨지,DIGITAL_P상품문의_P상담원연결
어떤게 가장 싸지,DIGITAL_P가격문의
해피캐시는 어떻게,DIGITAL_P기타faq문의
인증을어디서받나요,DIGITAL_P본인인증문의
넌 뭐로 만들어졌니,DIGITAL_P채팅
구매 확정 가격이,DIGITAL_P가격문의
쿠폰 어떡게 사용,DIGITAL_P쿠폰적용문의
쿠폰 받고싶어요,DIGITAL_P쿠폰요청
무료 데이터,DIGITAL_P기타faq문의
배송 안 되나,DIGITAL_P배송문의
전자제품 말고,DIGITAL_P상담품목
아니 다른것,DIGITAL_P추가추천
제조일자 궁금,MART_P제조일자문의
디지털챗봇,"MART_P디지털챗봇호출,DIGITAL_GREETINGintro"
가전만 상담,DIGITAL_P상담품목
제조날짜 어떻게,DIGITAL_P기타faq문의
주문을 외워보자,DIGITAL_P채팅
소비 전력 알려주세,DIGITAL_P에너지소비등급문의
티나는쇼핑,DIGITAL_P기타faq문의
내정보 변경,DIGITAL_P기타faq문의
뭐 여쭤보려구요,DIGITAL_P상담요청
내가 산거,MART_P지난구매상품보기
구매품목도 조회,DIGITAL_P주문이력확인
사진첨부하려구요,DIGITAL_P사진올리기기능안내
뭐살만한거없을까,DIGITAL_P추천
가격대가 얼마나 할까요,DIGITAL_P가격문의
배송료 착불 구매는 어떻게,DIGITAL_P결제문의
머좀물어볼려구요,DIGITAL_P상담요청_P상담품목
제가 산거 다시 보여,MART_P지난구매상품보기
프로모션 상품,MART_P이벤트 
아디가 두개에요,DIGITAL_P회원정보문의 
욕하면어케댐,DIGITAL_P채팅
물건은 왜 안 보내 주니,DIGITAL_P배송문의
찾고있어요,DIGITAL_P추천
품절 풀어주세요,MART_P재입고문의
주문 완료 리스트 지우는거,DIGITAL_P기타faq문의
사이즈문의,DIGITAL_P사이즈문의
돈은 어떻게 받을수,DIGITAL_P환불문의
살펴볼께요,DIGITAL_P대화종료
상담전화 언제 이용,DIGITAL_P상담시간
고객센터 메뉴는 어디,DIGITAL_P기타faq문의
회원관련문의,DIGITAL_P기타faq문의
아직 환불 안해주는 이유는,DIGITAL_P환불문의
쇼킹딜상품보여줘,"MART_P쇼킹딜,DIGITAL_P쇼킹딜"
정풍인거죠,DIGITAL_P정품문의
대하여 설명해 주세요,"FAQ_P도움말요청,DIGITAL_P설명요청"
판매자 고객센터,DIGITAL_P판매자연락요청
